policy,label,runs,success_rate,upstream_failure_rate,cfr,safe_failure_rate,avg_trip_count,corrupted,clean,cascades,corrupted_and_cascade,clean_and_cascade,cfr_injected,cfr_clean,lift,utility
no_cb,No CB,75,1.000000,0.213333,0.000000,0.000000,0.000000,39,36,0,0,0,0.000000,0.000000,0.000000,1.000000
ai_cb,AI-guided CB,75,1.000000,0.133333,0.000000,0.000000,0.200000,37,38,0,0,0,0.000000,0.000000,0.000000,1.000000
adaptive_cb,Adaptive CB,75,0.986667,0.133333,0.100000,0.000000,0.240000,46,29,1,0,1,0.000000,0.034483,-0.034483,0.920000
