policy,label,runs,success_rate,upstream_failure_rate,cfr,safe_failure_rate,avg_trip_count,corrupted,clean,cascades,corrupted_and_cascade,clean_and_cascade,cfr_injected,cfr_clean,lift,utility
no_cb,No CB,75,0.880000,0.266667,0.450000,0.000000,0.000000,43,32,9,4,5,0.093023,0.156250,-0.063227,0.280000
ai_cb,AI-guided CB,75,0.893333,0.213333,0.500000,0.000000,0.226667,36,39,8,3,5,0.083333,0.128205,-0.044872,0.360000
adaptive_cb,Adaptive CB,75,0.866667,0.240000,0.555556,0.000000,0.240000,37,38,10,6,4,0.162162,0.105263,0.056899,0.200000
