policy,label,runs,success_rate,upstream_failure_rate,cfr,safe_failure_rate,avg_trip_count,corrupted,clean,cascades,corrupted_and_cascade,clean_and_cascade,cfr_injected,cfr_clean,lift,utility
no_cb,No CB,75,0.840000,0.386667,0.413793,0.000000,0.000000,22,53,12,6,6,0.272727,0.113208,0.159520,0.040000
ai_cb,AI-guided CB,75,0.813333,0.320000,0.583333,0.000000,0.253333,18,57,14,1,13,0.055556,0.228070,-0.172515,-0.120000
adaptive_cb,Adaptive CB,75,0.773333,0.346667,0.653846,0.000000,0.200000,23,52,17,3,14,0.130435,0.269231,-0.138796,-0.360000
