policy,label,runs,success_rate,upstream_failure_rate,cfr,safe_failure_rate,avg_trip_count,corrupted,clean,cascades,corrupted_and_cascade,clean_and_cascade,cfr_injected,cfr_clean,lift,utility
no_cb,No CB,25,0.760000,0.400000,0.600000,0.000000,0.000000,12,13,6,4,2,0.333333,0.153846,0.179487,-0.440000
ai_cb,AI-guided CB,25,0.880000,0.200000,0.600000,0.000000,0.240000,9,16,3,2,1,0.222222,0.062500,0.159722,0.280000
adaptive_cb,Adaptive CB,25,0.760000,0.320000,0.750000,0.000000,0.280000,11,14,6,2,4,0.181818,0.285714,-0.103896,-0.440000
completeness_cb,Completeness CB,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
